taxa	variable	effectsize	se	stat	pvalue	qvalue.withinformula	qvalue	formula	method	n	freq
bridge	Vaginal.Contraceptive.spiral.hormone	0.23387108211354285	0.14315679368675713	1.6336708589972935	0.10232798038890333	0.35814793136116163	0.5212131926526137	~Vaginal.Contraceptive.spiral.hormone + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2163, TRUE:552
III-A	Vaginal.Contraceptive.spiral.hormone	-0.0922153280069004	0.12053023382653107	-0.765080470511806	0.4442236283039477	0.5232197582037486	0.8682304402450034	~Vaginal.Contraceptive.spiral.hormone + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2163, TRUE:552
III-B	Vaginal.Contraceptive.spiral.hormone	0.13353442589224657	0.20917370254140993	0.6383901239488309	0.5232197582037486	0.5232197582037486	0.9117882117660793	~Vaginal.Contraceptive.spiral.hormone + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2163, TRUE:552
I-B	Vaginal.Contraceptive.spiral.hormone	0.1817919541817609	0.1755945344218077	1.0352939217633388	0.3005316675691558	0.5232197582037486	0.746882368710481	~Vaginal.Contraceptive.spiral.hormone + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2163, TRUE:552
I-A	Vaginal.Contraceptive.spiral.hormone	-0.19419704707425436	0.10470868516432655	-1.8546412532015617	0.06364747299530985	0.35814793136116163	0.4537322921506137	~Vaginal.Contraceptive.spiral.hormone + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2163, TRUE:552
V	Vaginal.Contraceptive.spiral.hormone	-0.17010804849044664	0.2380270057909075	-0.7146586074349749	0.4748200207201481	0.5232197582037486	0.8900669890441685	~Vaginal.Contraceptive.spiral.hormone + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2163, TRUE:552
IV-B	Vaginal.Contraceptive.sterilized.partner	-0.23019875590060315	0.4921425401402546	-0.4677481362106989	0.6399647134354975	0.7466254990080805	0.9345784143914495	~Vaginal.Contraceptive.sterilized.partner + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2679, TRUE:36
bridge	Vaginal.Contraceptive.sterilized.partner	-1.560146783508808	1.018958024596368	-1.5311197771142897	0.12573979280663192	0.4400892748232117	0.5641298812405648	~Vaginal.Contraceptive.sterilized.partner + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2679, TRUE:36
III-A	Vaginal.Contraceptive.sterilized.partner	0.4309947350357788	0.3712026165449918	1.1610767700058489	0.2456106807353638	0.5730915883825155	0.7152265606202379	~Vaginal.Contraceptive.sterilized.partner + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2679, TRUE:36
III-B	Vaginal.Contraceptive.sterilized.partner	-0.9422478705293286	1.0254943183683978	-0.9188231018466123	0.35818810689020797	0.626829187057864	0.8035030505915477	~Vaginal.Contraceptive.sterilized.partner + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2679, TRUE:36
I-B	Vaginal.Contraceptive.sterilized.partner	0.13879714402014082	0.619461460129711	0.22406098353734166	0.822709851277066	0.822709851277066	0.9853530963671192	~Vaginal.Contraceptive.sterilized.partner + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2679, TRUE:36
I-A	Vaginal.Contraceptive.sterilized.partner	-0.25414993442041844	0.3935063930348916	-0.6458597342226239	0.5183701986146524	0.7257182780605133	0.9109378695367771	~Vaginal.Contraceptive.sterilized.partner + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2679, TRUE:36
V	Vaginal.Contraceptive.sterilized.partner	1.5385986137974266	0.47764769909342386	3.2211996764931334	0.0012765517487888893	0.008935862241522225	0.052976897574738904	~Vaginal.Contraceptive.sterilized.partner + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2679, TRUE:36
IV-B	Vaginal.Contraceptive.sterilized.self	0.5329626980918232	0.43076941939819197	1.2372342930851514	0.21600011359880897	0.7560003975958314	0.6836530594889185	~Vaginal.Contraceptive.sterilized.self + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2686, TRUE:29
bridge	Vaginal.Contraceptive.sterilized.self	-0.5640567463986416	0.7486671224901226	-0.7534146077131674	0.45120080744306396	0.7896014130253619	0.8745062606932323	~Vaginal.Contraceptive.sterilized.self + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2686, TRUE:29
III-A	Vaginal.Contraceptive.sterilized.self	-1.106487237290703	0.632071013009067	-1.7505742464333365	0.08001927461993322	0.5601349223395325	0.47907688566848217	~Vaginal.Contraceptive.sterilized.self + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2686, TRUE:29
III-B	Vaginal.Contraceptive.sterilized.self	0.6059359688540774	0.6536674094706507	0.9269790111530466	0.35393743191000576	0.7896014130253619	0.7970451470531525	~Vaginal.Contraceptive.sterilized.self + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2686, TRUE:29
I-B	Vaginal.Contraceptive.sterilized.self	0.027405611948605146	0.7494940996763994	0.03656548058275277	0.9708314676178642	0.9708314676178642	0.9969537518688366	~Vaginal.Contraceptive.sterilized.self + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2686, TRUE:29
I-A	Vaginal.Contraceptive.sterilized.self	0.12557296185699648	0.42157272710018107	0.29786785004039357	0.7658040266747942	0.8934380311205933	0.9640999772438904	~Vaginal.Contraceptive.sterilized.self + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2686, TRUE:29
V	Vaginal.Contraceptive.sterilized.self	0.30189228389621414	0.7519519278698249	0.40147816995620045	0.688068107264004	0.8934380311205933	0.9441520855881053	~Vaginal.Contraceptive.sterilized.self + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2715	FALSE:2686, TRUE:29
IV-B	Vaginal.Intercourse.duringperiod	0.14581143531722116	0.13581215523535703	1.0736258110662906	0.28299042444380995	0.3483351844214878	0.734885889636041	~Vaginal.Intercourse.duringperiod + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2259	FALSE:1698, TRUE:561
bridge	Vaginal.Intercourse.duringperiod	0.22481316194336753	0.14500650307585536	1.5503660675532873	0.12105367812573437	0.269695241936017	0.5604158325980213	~Vaginal.Intercourse.duringperiod + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2259	FALSE:1698, TRUE:561
III-A	Vaginal.Intercourse.duringperiod	0.12340636313942607	0.11871722608312407	1.039498371137974	0.2985730152184181	0.3483351844214878	0.746882368710481	~Vaginal.Intercourse.duringperiod + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2259	FALSE:1698, TRUE:561
III-B	Vaginal.Intercourse.duringperiod	0.19539005229561293	0.21745281987841084	0.8985399794073292	0.3688977410123753	0.3688977410123753	0.8130728318174667	~Vaginal.Intercourse.duringperiod + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2259	FALSE:1698, TRUE:561
I-B	Vaginal.Intercourse.duringperiod	-0.29357075935177923	0.20599174460518008	-1.4251578863728736	0.15411156682058116	0.269695241936017	0.6149827954033904	~Vaginal.Intercourse.duringperiod + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2259	FALSE:1698, TRUE:561
I-A	Vaginal.Intercourse.duringperiod	-0.17623025660198152	0.10644457826263498	-1.6556057572717469	0.09780168351322283	0.269695241936017	0.5189294805587439	~Vaginal.Intercourse.duringperiod + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2259	FALSE:1698, TRUE:561
